"anime_id","name","genre","type","episodes","rating"
658,"Touhai Densetsu Akagi: Yami ni Maiorita Tensai","Game, Psychological, Seinen, Thriller","TV","26",8.02
32370,"D.Gray-man Hallow","Action, Demons, Shounen, Super Power","TV","13",8.01
22777,"Dragon Ball Kai (2014)","Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power","TV","61",8.01
29787,"Gochuumon wa Usagi Desu ka??","Comedy, Slice of Life","TV","12",8.01
7062,"Hidamari Sketch x ☆☆☆","Comedy, School, Slice of Life","TV","12",8.01
11887,"Kokoro Connect","Comedy, Drama, Romance, School, Slice of Life, Supernatural","TV","13",8.01
12815,"Shirokuma Cafe","Comedy, Josei, Slice of Life","TV","50",8.01
6377,"Zan Sayonara Zetsubou Sensei","Comedy, Parody, School","TV","13",8.01
1470,"City Hunter","Action, Comedy, Mystery, Shounen","TV","51",8
996,"Bishoujo Senshi Sailor Moon: Sailor Stars","Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo","TV","34",7.99
11239,"Hidamari Sketch x Honeycomb","Comedy, School, Slice of Life","TV","12",7.99
967,"Hokuto no Ken","Action, Drama, Martial Arts, Sci-Fi, Shounen","TV","109",7.99
1695,"Les Misérables: Shoujo Cosette","Drama, Historical, Shoujo, Slice of Life","TV","52",7.99
339,"Serial Experiments Lain","Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural","TV","13",7.99
7724,"Shiki","Mystery, Supernatural, Thriller, Vampire","TV","22",7.99
8516,"Baka to Test to Shoukanjuu Ni!","Comedy, Romance, School, Super Power","TV","13",7.98
19319,"Gundam Build Fighters","Action, Mecha, Sci-Fi","TV","25",7.98
400,"Seihou Bukyou Outlaw Star","Action, Adventure, Comedy, Sci-Fi, Space","TV","24",7.98
18245,"White Album 2","Drama, Music, Romance, Slice of Life","TV","13",7.98
10521,"Working&#039;!!","Comedy, Slice of Life","TV","13",7.98
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy, Military","TV","12",7.97
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","Action, Adventure, Fantasy, Military","TV","12",7.97
1571,"Ghost Hunt","Comedy, Horror, Mystery, Shoujo, Supernatural","TV","25",7.97
267,"Gungrave","Action, Drama, Sci-Fi, Seinen, Super Power","TV","26",7.97
253,"Jungle wa Itsumo Hare nochi Guu","Comedy, School, Slice of Life","TV","26",7.97
4080,"Kyou kara Maou! 3rd Series","Adventure, Comedy, Fantasy, Romance, Shoujo","TV","39",7.97
27947,"Lupin III (2015)","Action, Adventure, Comedy, Shounen","TV","24",7.97
3750,"Maria-sama ga Miteru 4th","School, Shoujo, Shoujo Ai, Slice of Life","TV","13",7.97
569,"Musekinin Kanchou Tylor","Comedy, Military, Parody, Sci-Fi, Space","TV","26",7.97
397,"Seikai no Senki II","Action, Military, Romance, Sci-Fi, Space","TV","10",7.97
17909,"Uchouten Kazoku","Comedy, Drama, Fantasy, Slice of Life","TV","13",7.96
21185,"Baby Steps","Romance, School, Shounen, Sports","TV","25",7.96
12413,"Jormungand","Action, Adventure, Seinen","TV","12",7.96
2076,"Kindaichi Shounen no Jikenbo (TV)","Mystery, Shounen","TV","148",7.96
31251,"Mobile Suit Gundam: Iron-Blooded Orphans","Action, Drama, Mecha, Sci-Fi, Space","TV","25",7.96
5485,"Shin Mazinger Shougeki! Z-hen","Action, Mecha, Shounen, Super Power","TV","26",7.96
5005,"Tentai Senshi Sunred","Comedy, Parody, Seinen, Super Power","TV","26",7.96
890,"Yuusha-Ou GaoGaiGar","Adventure, Mecha, Sci-Fi, Shounen","TV","49",7.96
269,"Bleach","Action, Comedy, Shounen, Super Power, Supernatural","TV","366",7.95
14741,"Chuunibyou demo Koi ga Shitai!","Comedy, Drama, Romance, School, Slice of Life","TV","12",7.95
1472,"City Hunter 3","Action, Comedy, Mystery, Shounen","TV","13",7.95
33028,"Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen","Action, Horror, Mystery, Psychological","TV","11",7.95
6033,"Dragon Ball Kai","Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power","TV","97",7.95
8525,"Kami nomi zo Shiru Sekai","Comedy, Harem, Romance, Shounen, Supernatural","TV","12",7.95
19703,"Kyousou Giga (TV)","Action, Fantasy, Supernatural","TV","10",7.95
25517,"Magic Kaito 1412","Adventure, Comedy, Romance, Shounen","TV","24",7.95
31764,"Nejimaki Seirei Senki: Tenkyou no Alderamin","Action, Adventure, Fantasy, Military","TV","13",7.95
27775,"Plastic Memories","Drama, Romance, Sci-Fi","TV","13",7.95
2104,"Seto no Hanayome","Comedy, Parody, Romance, School","TV","26",7.95
24893,"Sidonia no Kishi: Daikyuu Wakusei Seneki","Action, Mecha, Sci-Fi, Seinen, Space","TV","12",7.95
2150,"Tanoshii Muumin Ikka","Adventure, Comedy, Fantasy, Kids, Slice of Life","TV","78",7.95
12445,"Tasogare Otome x Amnesia","Horror, Mystery, Romance, School, Shounen, Supernatural","TV","12",7.95
22265,"Free!: Eternal Summer","Comedy, School, Slice of Life, Sports","TV","13",7.94
97,"Last Exile","Action, Adventure, Sci-Fi","TV","26",7.94
1735,"Naruto: Shippuuden","Action, Comedy, Martial Arts, Shounen, Super Power","TV","Unknown",7.94
12403,"Yuru Yuri♪♪","Comedy, School, Shoujo Ai, Slice of Life","TV","12",7.94
31646,"3-gatsu no Lion","Drama, Game, Seinen, Slice of Life","TV","23",7.93
32998,"91 Days","Action, Drama, Historical","TV","12",7.93
30123,"Akagami no Shirayuki-hime","Drama, Fantasy, Romance, Shoujo","TV","12",7.93
31339,"Drifters","Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen","TV","12",7.93
516,"Keroro Gunsou","Comedy, Sci-Fi, Shounen","TV","358",7.93
1425,"Lupin III: Part II","Action, Adventure, Comedy, Shounen","TV","155",7.93
93,"Mobile Suit Gundam Seed","Action, Drama, Mecha, Military, Romance, Sci-Fi, Space","TV","50",7.93
322,"Paradise Kiss","Comedy, Drama, Josei, Romance, Slice of Life","TV","12",7.93
7588,"Saraiya Goyou","Historical, Samurai, Seinen","TV","12",7.93
1172,"Slayers Try","Adventure, Comedy, Demons, Fantasy, Magic, Shounen","TV","26",7.93
202,"Wolf&#039;s Rain","Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi","TV","26",7.93
9919,"Ao no Exorcist","Action, Demons, Fantasy, Shounen, Supernatural","TV","25",7.92
1818,"Claymore","Action, Adventure, Demons, Fantasy, Shounen, Super Power, Supernatural","TV","26",7.92
17895,"Golden Time","Comedy, Romance, Seinen","TV","24",7.92
4192,"Hayate no Gotoku!!","Action, Comedy, Harem, Parody, Romance","TV","25",7.92
10357,"Jinrui wa Suitai Shimashita","Comedy, Fantasy, Seinen","TV","12",7.92
5530,"Pandora Hearts","Adventure, Fantasy, Mystery, Shounen, Supernatural","TV","25",7.92
388,"Capeta","Cars, Shounen, Sports","TV","52",7.91
28999,"Charlotte","Drama, School, Super Power","TV","13",7.91
1473,"City Hunter &#039;91","Action, Comedy, Mystery, Shounen","TV","13",7.91
18897,"Nisekoi","Comedy, Harem, Romance, School, Shounen","TV","20",7.91
31592,"Pokemon XY&amp;Z","Action, Adventure, Comedy, Fantasy, Kids","TV","47",7.91
28677,"Yamada-kun to 7-nin no Majo (TV)","Comedy, Harem, Mystery, Romance, School, Shounen, Supernatural","TV","12",7.91
7193,"Aoi Bungaku Series","Drama, Historical, Psychological, Seinen, Thriller","TV","12",7.9
21405,"Bokura wa Minna Kawaisou","Comedy, Romance, School, Slice of Life","TV","12",7.9
6024,"Chi&#039;s Sweet Home: Atarashii Ouchi","Comedy, Kids, Slice of Life","TV","104",7.9
1491,"Ginga Tetsudou 999","Adventure, Drama, Sci-Fi, Space","TV","113",7.9
106,"Hana yori Dango","Drama, Romance, School, Shoujo","TV","51",7.9
5835,"Hanasakeru Seishounen","Drama, Romance, Shoujo","TV","39",7.9
3604,"Hidamari Sketch x 365","Comedy, School, Slice of Life","TV","13",7.9
2828,"Ie Naki Ko","Adventure, Drama, Historical, Kids, Slice of Life","TV","51",7.9
4087,"Michiko to Hatchin","Action, Adventure","TV","22",7.9
582,"Sexy Commando Gaiden: Sugoiyo!! Masaru-san","Comedy, Martial Arts, School, Shounen","TV","48",7.9
8311,"Tegamibachi Reverse","Adventure, Fantasy, Shounen, Supernatural","TV","25",7.9
21995,"Ao Haru Ride","Comedy, Drama, Romance, School, Shoujo, Slice of Life","TV","12",7.89
532,"Bishoujo Senshi Sailor Moon S","Drama, Magic, Romance, Shoujo","TV","38",7.89
552,"Digimon Adventure","Action, Adventure, Comedy, Fantasy, Kids","TV","54",7.89
7645,"Heartcatch Precure!","Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life","TV","49",7.89
249,"InuYasha","Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural","TV","167",7.89
80,"Mobile Suit Gundam","Action, Mecha, Military, Sci-Fi, Space","TV","43",7.89
1562,"Yamato Nadeshiko Shichihenge♥","Comedy, Shoujo","TV","25",7.89
11111,"Another","Horror, Mystery, School, Supernatural, Thriller","TV","12",7.88
28249,"Arslan Senki (TV)","Action, Adventure, Drama, Fantasy, Historical, Shounen","TV","25",7.88
13535,"Binbougami ga!","Comedy, Parody, Shounen, Supernatural","TV","13",7.88
28121,"Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka","Action, Adventure, Comedy, Fantasy, Romance","TV","13",7.88
251,"Kyou kara Maou!","Adventure, Comedy, Demons, Fantasy, Shoujo","TV","78",7.88
18153,"Kyoukai no Kanata","Fantasy, Slice of Life, Supernatural","TV","12",7.88
795,"Oniisama e...","Drama, School, Shoujo, Shoujo Ai","TV","39",7.88
479,"The Law of Ueki","Adventure, Comedy, Drama, Shounen, Supernatural","TV","51",7.88
32189,"Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen","Action, Horror, Mystery, Psychological","TV","12",7.87
31859,"Hai to Gensou no Grimgar","Action, Adventure, Drama, Fantasy","TV","12",7.87
15451,"High School DxD New","Action, Comedy, Demons, Ecchi, Harem, Romance, School","TV","12",7.87
5680,"K-On!","Comedy, Music, School, Slice of Life","TV","13",7.87
1887,"Lucky☆Star","Comedy, Parody, School, Slice of Life","TV","24",7.87
90,"Mobile Suit Gundam Wing","Action, Drama, Mecha, Military, Sci-Fi, Space","TV","49",7.87
210,"Ranma ½","Comedy, Fantasy, Martial Arts, Slice of Life","TV","161",7.87
19775,"Sidonia no Kishi","Action, Mecha, Sci-Fi, Seinen, Space","TV","12",7.87
534,"Slayers","Adventure, Comedy, Demons, Fantasy, Magic","TV","26",7.87
2582,"Soukou Kihei Votoms","Action, Drama, Mecha, Military, Sci-Fi, Space","TV","52",7.87
407,"Tantei Gakuen Q","Comedy, Drama, Mystery, Police, Shounen","TV","45",7.87
6213,"Toaru Kagaku no Railgun","Action, Sci-Fi, Super Power","TV","24",7.87
1000,"Uchuu Kaizoku Captain Harlock","Action, Adventure, Drama, Sci-Fi, Seinen, Space","TV","42",7.87
1375,"Watashi no Ashinaga Ojisan","Comedy, Historical, Romance, School, Shoujo, Slice of Life","TV","40",7.87
951,"Chibi Maruko-chan","Comedy, Shoujo, Slice of Life","TV","142",7.86
2508,"Genshiken 2","Comedy, Parody, Slice of Life","TV","12",7.86
396,"Seikai no Senki","Action, Military, Romance, Sci-Fi, Space","TV","13",7.86
8407,"Sora no Otoshimono: Forte","Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural","TV","12",7.86
20057,"Space☆Dandy","Comedy, Sci-Fi, Space","TV","13",7.86
9074,"Arakawa Under the Bridge x Bridge","Comedy, Romance, Seinen","TV","13",7.85
226,"Elfen Lied","Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural","TV","13",7.85
2405,"Hello! Lady Lynn","Drama","TV","36",7.85
10460,"Kimi to Boku.","Comedy, Drama, Romance, School, Shounen, Slice of Life","TV","13",7.85
444,"Maria-sama ga Miteru: Haru","Drama, Romance, School, Shoujo, Shoujo Ai","TV","13",7.85
15315,"Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?","Comedy, Fantasy, Supernatural","TV","10",7.85
1699,"Romeo x Juliet","Drama, Fantasy, Historical, Romance","TV","24",7.85
22199,"Akame ga Kill!","Action, Adventure, Fantasy","TV","24",7.84
14941,"AKB0048: Next Stage","Music, Sci-Fi","TV","13",7.84
20431,"Hoozuki no Reitetsu","Comedy, Fantasy, Supernatural","TV","13",7.84
28927,"Owari no Seraph: Nagoya Kessen-hen","Action, Drama, Shounen, Supernatural, Vampire","TV","12",7.84
20847,"Seitokai Yakuindomo*","Comedy, School, Shounen, Slice of Life","TV","13",7.84
2451,"Space Cobra","Action, Adventure, Sci-Fi, Space","TV","31",7.84
8937,"Toaru Majutsu no Index II","Action, Magic, Sci-Fi, Super Power","TV","24",7.84
12883,"Tsuritama","Comedy, Sci-Fi, Slice of Life, Sports","TV","12",7.84
6347,"Baka to Test to Shoukanjuu","Comedy, Romance, School, Super Power","TV","13",7.83
3841,"Chi&#039;s Sweet Home","Comedy, Slice of Life","TV","104",7.83
8086,"Densetsu no Yuusha no Densetsu","Action, Adventure, Fantasy, Magic, Shounen","TV","24",7.83
290,"Seikai no Monshou","Action, Military, Romance, Sci-Fi, Space","TV","13",7.83
154,"Shaman King","Action, Adventure, Comedy, Drama, Shounen, Supernatural","TV","64",7.83
11757,"Sword Art Online","Action, Adventure, Fantasy, Game, Romance","TV","25",7.83
5074,"Tetsuwan Birdy Decode:02","Action, Comedy, Sci-Fi","TV","12",7.83
31733,"Bishoujo Senshi Sailor Moon Crystal Season III","Demons, Magic, Romance, Shoujo","TV","13",7.83
1690,"Bokurano","Drama, Mecha, Psychological, Sci-Fi","TV","24",7.82
18055,"Hakkenden: Touhou Hakken Ibun 2nd Season","Action, Fantasy, Shoujo, Supernatural","TV","13",7.82
27991,"K: Return of Kings","Action, Super Power, Supernatural","TV","13",7.82
3545,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV)","Comedy, Police, Slice of Life","TV","373",7.82
9510,"Mitsudomoe Zouryouchuu!","Comedy, School, Slice of Life","TV","8",7.82
13663,"To LOVE-Ru Darkness","Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen","TV","12",7.82
6956,"Working!!","Comedy, Slice of Life","TV","13",7.82
9441,"Yume-iro Pâtissière SP Professional","Shoujo, Slice of Life","TV","13",7.82
233,"Daa! Daa! Daa!","Comedy, Sci-Fi, Shoujo","TV","78",7.81
345,"Eikoku Koi Monogatari Emma","Drama, Historical, Romance, Seinen, Slice of Life","TV","12",7.81
71,"Full Metal Panic!","Action, Comedy, Mecha, Military, Sci-Fi","TV","24",7.81
10793,"Guilty Crown","Action, Drama, Sci-Fi, Super Power","TV","22",7.81
160,"Ima, Soko ni Iru Boku","Adventure, Drama, Fantasy, Military, Sci-Fi","TV","13",7.81
3713,"Jigoku Shoujo Mitsuganae","Mystery, Psychological, Supernatural","TV","26",7.81
13203,"Lupin the Third: Mine Fujiko to Iu Onna","Action, Adventure, Comedy, Ecchi, Samurai, Seinen","TV","13",7.81
2963,"Minami-ke","Comedy, School, Slice of Life","TV","13",7.81
20,"Naruto","Action, Comedy, Martial Arts, Shounen, Super Power","TV","220",7.81
31953,"New Game!","Comedy, Slice of Life","TV","12",7.81
150,"Blood+","Action, Drama, Horror, Military, Mystery, Supernatural, Vampire","TV","50",7.8
60,"Chrno Crusade","Action, Demons, Historical, Romance, Supernatural","TV","24",7.8
120,"Fruits Basket","Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life","TV","26",7.8
74,"Gakuen Alice","Comedy, Magic, School, Shoujo","TV","26",7.8
8426,"Hourou Musuko","Drama, School, Slice of Life","TV","11",7.8
2547,"Shoukoujo Sara","Drama, Historical, Shoujo, Slice of Life","TV","46",7.8
22101,"Soredemo Sekai wa Utsukushii","Adventure, Fantasy, Romance, Shoujo","TV","12",7.8
182,"Tenkuu no Escaflowne","Adventure, Fantasy, Mecha, Romance, Shoujo","TV","26",7.8
28979,"To LOVE-Ru Darkness 2nd","Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen","TV","12",7.8
16011,"Tokyo Ravens","Comedy, School, Shounen, Super Power, Supernatural","TV","24",7.8
477,"Aria The Animation","Fantasy, Sci-Fi, Shounen, Slice of Life","TV","13",7.79
2229,"Dragon Quest: Dai no Daibouken","Adventure, Comedy, Demons, Fantasy, Magic, Martial Arts, Shounen","TV","46",7.79
228,"Jigoku Shoujo","Horror, Mystery, Psychological, Supernatural","TV","26",7.79
24135,"Nobunaga Concerto","Historical, Romance, Shounen","TV","10",7.79
8795,"Panty &amp; Stocking with Garterbelt","Action, Comedy, Ecchi, Parody, Supernatural","TV","13",7.79
12021,"Poyopoyo Kansatsu Nikki","Comedy, Seinen, Slice of Life","TV","52",7.79
17249,"Pretty Rhythm: Rainbow Live","Music, Shoujo, Slice of Life, Sports","TV","51",7.79
18119,"Servant x Service","Comedy, Slice of Life","TV","13",7.79
2787,"Shakugan no Shana II (Second)","Action, Drama, Fantasy, Romance, School, Supernatural","TV","24",7.79
31580,"Ajin","Action, Horror, Mystery, Seinen, Supernatural","TV","13",7.78
4725,"Ga-Rei: Zero","Action, Super Power, Supernatural, Thriller","TV","12",7.78
10790,"Kore wa Zombie Desu ka? of the Dead","Action, Comedy, Ecchi, Harem, Magic, Supernatural","TV","10",7.78
14511,"Minami-ke Tadaima","Comedy, School, Slice of Life","TV","13",7.78
7592,"Nurarihyon no Mago","Action, Demons, Shounen, Supernatural","TV","24",7.78
32729,"Orange","Drama, Romance, School, Sci-Fi, Shoujo","TV","13",7.78
2112,"Over Drive","Shounen, Sports","TV","26",7.78
30296,"Rakudai Kishi no Cavalry","Action, Ecchi, Fantasy, Romance, School","TV","12",7.78
65,"Rozen Maiden: Träumend","Action, Comedy, Drama, Magic, Seinen","TV","12",7.78
3470,"Special A","Comedy, Romance, School, Shoujo","TV","24",7.78
26,"Texhnolyze","Action, Drama, Psychological, Sci-Fi","TV","22",7.78
1293,"Urusei Yatsura","Action, Adventure, Comedy, Drama, Romance, Sci-Fi","TV","195",7.78
856,"Utawarerumono","Action, Drama, Fantasy, Sci-Fi","TV","26",7.78
2214,"Black Jack 21","Action, Drama","TV","17",7.77
123,"Fushigi Yuugi","Adventure, Comedy, Drama, Fantasy, Historical, Magic, Martial Arts, Romance, Shoujo","TV","52",7.77
488,"Ichigo Mashimaro","Comedy, Slice of Life","TV","12",7.77
21843,"Shingeki no Bahamut: Genesis","Action, Adventure, Demons, Fantasy, Magic, Supernatural","TV","12",7.77
14227,"Tonari no Kaibutsu-kun","Comedy, Romance, School, Shoujo, Slice of Life","TV","13",7.77
11319,"Zero no Tsukaima F","Adventure, Ecchi, Fantasy, Magic, Romance","TV","12",7.77
31478,"Bungou Stray Dogs","Action, Comedy, Mystery, Seinen, Supernatural","TV","12",7.76
2471,"Doraemon (1979)","Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen","TV","1787",7.76
240,"Genshiken","Comedy, Parody, Slice of Life","TV","12",7.76
9065,"Hakuouki Hekketsuroku","Action, Drama, Historical, Josei, Samurai, Supernatural","TV","10",7.76
3731,"Itazura na Kiss","Comedy, Romance, Shoujo","TV","25",7.76
1412,"Lupin III","Action, Adventure, Comedy, Shounen","TV","23",7.76
20785,"Mahouka Koukou no Rettousei","Magic, Romance, School, Sci-Fi, Supernatural","TV","26",7.76
2985,"Majin Tantei Nougami Neuro","Comedy, Demons, Mystery, Shounen, Supernatural","TV","25",7.76
1483,"Master Keaton","Adventure, Mystery","TV","24",7.76
10161,"No.6","Action, Sci-Fi","TV","11",7.76
5507,"Senjou no Valkyria","Action, Military, Romance","TV","26",7.76
6444,"Tegamibachi","Adventure, Fantasy, Shounen, Supernatural","TV","25",7.76
95,"Turn A Gundam","Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space","TV","50",7.76
20031,"D-Frag!","Comedy, Game, School, Seinen","TV","12",7.75
28669,"Go! Princess Precure","Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life","TV","50",7.74
2026,"Hayate no Gotoku!","Action, Comedy, Harem, Parody, Romance","TV","52",7.75
32491,"Kanojo to Kanojo no Neko: Everything Flows","Psychological, Romance, Slice of Life","TV","4",7.75
331,"Mahoujin Guru Guru","Adventure, Comedy, Fantasy, Magic, Shounen","TV","45",7.75
10278,"The iDOLM@STER","Comedy, Drama, Music","TV","25",7.75
2557,"Trapp Ikka Monogatari","Drama, Historical, Music, Romance","TV","40",7.75
24405,"World Trigger","Action, School, Sci-Fi, Shounen, Supernatural","TV","73",7.75
4416,"Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering","Action, Mecha, Sci-Fi, Super Power","TV","12",7.75
740,"Bishoujo Senshi Sailor Moon R","Demons, Magic, Romance, Shoujo","TV","43",7.74
2213,"Black Jack (TV)","Drama","TV","61",7.74
17,"Hungry Heart: Wild Striker","Comedy, Shounen, Slice of Life, Sports","TV","52",7.74
24439,"Kekkai Sensen","Action, Fantasy, Shounen, Super Power, Supernatural, Vampire","TV","12",7.74
1915,"Mahou Shoujo Lyrical Nanoha StrikerS","Action, Comedy, Drama, Magic, Super Power","TV","26",7.74
323,"Mousou Dairinin","Drama, Mystery, Police, Psychological, Supernatural, Thriller","TV","13",7.74
584,"Noein: Mou Hitori no Kimi e","Adventure, Drama, Sci-Fi, Slice of Life","TV","24",7.74
